"ine","Municipio","Població","Provincia","Comarca","any","n_habitatges","rendaHabM","cat_pobl","renda_famNeta","pes_llog"
"17024","Bolvir",497,"Girona","Cerdanya",2023,21,881,"< 1.000",NA,NA
"17024","Bolvir",497,"Girona","Cerdanya",2024,8,1320,"< 1.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2007,11,468,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2008,11,428,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2009,23,454,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2010,13,430,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2011,29,498,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2012,17,528,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2013,24,476,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2014,32,518,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2015,23,511,"1.000-5.000",36400,16.85
"17025","Bordils",1801,"Girona","Gironès",2016,26,457,"1.000-5.000",37756,14.52
"17025","Bordils",1801,"Girona","Gironès",2017,26,500,"1.000-5.000",38718,15.5
"17025","Bordils",1801,"Girona","Gironès",2018,29,514,"1.000-5.000",40419,15.26
"17025","Bordils",1801,"Girona","Gironès",2019,66,575,"1.000-5.000",42159,16.37
"17025","Bordils",1801,"Girona","Gironès",2020,84,576,"1.000-5.000",42122,16.41
"17025","Bordils",1801,"Girona","Gironès",2021,53,607,"1.000-5.000",43733,16.66
"17025","Bordils",1801,"Girona","Gironès",2022,67,698,"1.000-5.000",46226,18.12
"17025","Bordils",1801,"Girona","Gironès",2023,47,658,"1.000-5.000",NA,NA
"17025","Bordils",1801,"Girona","Gironès",2024,75,733,"1.000-5.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2007,10,544,"< 1.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2008,7,606,"< 1.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2009,7,536,"< 1.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2010,9,514,"< 1.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2011,12,536,"< 1.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2012,7,457,"< 1.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2013,10,506,"< 1.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2014,14,480,"< 1.000",NA,NA
"17026","Borrassà",774,"Girona","Alt Empordà",2015,7,416,"< 1.000",44525,11.21
"17026","Borrassà",774,"Girona","Alt Empordà",2016,11,407,"< 1.000",41977,11.63
"17026","Borrassà",774,"Girona","Alt Empordà",2017,7,540,"< 1.000",40394,16.04
"17026","Borrassà",774,"Girona","Alt Empordà",2018,8,634,"< 1.000",42511,17.9
"17026","Borrassà",774,"Girona","Alt Empordà",2020,7,582,"< 1.000",44522,15.69
"17026","Borrassà",774,"Girona","Alt Empordà",2021,18,699,"< 1.000",47864,17.52
"17026","Borrassà",774,"Girona","Alt Empordà",2023,9,838,"< 1.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2007,12,445,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2008,6,508,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2009,19,521,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2010,23,488,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2011,26,516,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2012,53,407,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2013,41,359,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2014,48,389,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2015,49,402,"1.000-5.000",29187,16.53
"17027","Breda",3917,"Girona","Selva",2016,61,416,"1.000-5.000",29782,16.76
"17027","Breda",3917,"Girona","Selva",2017,89,399,"1.000-5.000",30530,15.68
"17027","Breda",3917,"Girona","Selva",2018,82,460,"1.000-5.000",31937,17.28
"17027","Breda",3917,"Girona","Selva",2019,321,495,"1.000-5.000",32998,18
"17027","Breda",3917,"Girona","Selva",2020,301,469,"1.000-5.000",33222,16.94
"17027","Breda",3917,"Girona","Selva",2021,318,522,"1.000-5.000",34597,18.11
"17027","Breda",3917,"Girona","Selva",2022,309,518,"1.000-5.000",36536,17.01
"17027","Breda",3917,"Girona","Selva",2023,296,577,"1.000-5.000",NA,NA
"17027","Breda",3917,"Girona","Selva",2024,257,661,"1.000-5.000",NA,NA
"17028","Brunyola i Sant Martí Sapresa",393,"Girona","Selva",2015,8,431,"< 1.000",39798,13
"17028","Brunyola i Sant Martí Sapresa",393,"Girona","Selva",2016,7,389,"< 1.000",41379,11.28
"17028","Brunyola i Sant Martí Sapresa",393,"Girona","Selva",2018,9,633,"< 1.000",44920,16.91
"17028","Brunyola i Sant Martí Sapresa",393,"Girona","Selva",2020,16,514,"< 1.000",46122,13.37
"17028","Brunyola i Sant Martí Sapresa",393,"Girona","Selva",2021,9,778,"< 1.000",48805,19.13
"17028","Brunyola i Sant Martí Sapresa",393,"Girona","Selva",2023,6,792,"< 1.000",NA,NA
"17029","Boadella i les Escaules",260,"Girona","Alt Empordà",2015,10,484,"< 1.000",31701,18.32
"17029","Boadella i les Escaules",260,"Girona","Alt Empordà",2016,10,430,"< 1.000",32873,15.7
"17029","Boadella i les Escaules",260,"Girona","Alt Empordà",2017,8,480,"< 1.000",30462,18.91
"17029","Boadella i les Escaules",260,"Girona","Alt Empordà",2019,6,526,"< 1.000",35390,17.84
"17030","Cabanes",975,"Girona","Alt Empordà",2008,6,465,"< 1.000",NA,NA
"17030","Cabanes",975,"Girona","Alt Empordà",2010,14,515,"< 1.000",NA,NA
"17030","Cabanes",975,"Girona","Alt Empordà",2011,10,525,"< 1.000",NA,NA
"17030","Cabanes",975,"Girona","Alt Empordà",2012,10,508,"< 1.000",NA,NA
"17030","Cabanes",975,"Girona","Alt Empordà",2013,7,529,"< 1.000",NA,NA
"17030","Cabanes",975,"Girona","Alt Empordà",2014,9,508,"< 1.000",NA,NA
"17030","Cabanes",975,"Girona","Alt Empordà",2015,6,430,"< 1.000",29018,17.78
"17030","Cabanes",975,"Girona","Alt Empordà",2016,12,498,"< 1.000",29615,20.18
"17030","Cabanes",975,"Girona","Alt Empordà",2017,22,506,"< 1.000",30730,19.76
"17030","Cabanes",975,"Girona","Alt Empordà",2018,14,440,"< 1.000",31156,16.95
"17030","Cabanes",975,"Girona","Alt Empordà",2019,43,450,"< 1.000",32260,16.74
"17030","Cabanes",975,"Girona","Alt Empordà",2020,52,532,"< 1.000",31569,20.22
"17030","Cabanes",975,"Girona","Alt Empordà",2021,15,610,"< 1.000",32925,22.23
"17030","Cabanes",975,"Girona","Alt Empordà",2022,16,499,"< 1.000",36064,16.6
"17030","Cabanes",975,"Girona","Alt Empordà",2023,16,503,"< 1.000",NA,NA
"17030","Cabanes",975,"Girona","Alt Empordà",2024,17,682,"< 1.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2007,23,538,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2008,29,613,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2009,33,511,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2010,28,549,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2011,41,517,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2012,57,584,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2013,48,571,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2014,53,565,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2015,32,554,"1.000-5.000",26354,25.23
"17032","Cadaqués",2894,"Girona","Alt Empordà",2016,49,775,"1.000-5.000",27032,34.4
"17032","Cadaqués",2894,"Girona","Alt Empordà",2017,35,596,"1.000-5.000",28451,25.14
"17032","Cadaqués",2894,"Girona","Alt Empordà",2018,39,646,"1.000-5.000",30320,25.57
"17032","Cadaqués",2894,"Girona","Alt Empordà",2019,214,703,"1.000-5.000",32030,26.34
"17032","Cadaqués",2894,"Girona","Alt Empordà",2020,119,696,"1.000-5.000",30089,27.76
"17032","Cadaqués",2894,"Girona","Alt Empordà",2021,158,665,"1.000-5.000",34005,23.47
"17032","Cadaqués",2894,"Girona","Alt Empordà",2022,166,688,"1.000-5.000",35727,23.11
"17032","Cadaqués",2894,"Girona","Alt Empordà",2023,124,752,"1.000-5.000",NA,NA
"17032","Cadaqués",2894,"Girona","Alt Empordà",2024,140,890,"1.000-5.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2007,29,518,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2008,43,553,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2009,34,555,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2010,50,532,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2011,70,566,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2012,86,533,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2013,108,567,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2014,104,503,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2015,104,492,"5.000-10.000",31990,18.46
"17033","Caldes de Malavella",8445,"Girona","Selva",2016,107,535,"5.000-10.000",33013,19.45
"17033","Caldes de Malavella",8445,"Girona","Selva",2017,124,588,"5.000-10.000",34120,20.68
"17033","Caldes de Malavella",8445,"Girona","Selva",2018,111,598,"5.000-10.000",35595,20.16
"17033","Caldes de Malavella",8445,"Girona","Selva",2019,339,649,"5.000-10.000",37336,20.86
"17033","Caldes de Malavella",8445,"Girona","Selva",2020,235,799,"5.000-10.000",37055,25.88
"17033","Caldes de Malavella",8445,"Girona","Selva",2021,288,740,"5.000-10.000",38851,22.86
"17033","Caldes de Malavella",8445,"Girona","Selva",2022,257,672,"5.000-10.000",40778,19.78
"17033","Caldes de Malavella",8445,"Girona","Selva",2023,344,738,"5.000-10.000",NA,NA
"17033","Caldes de Malavella",8445,"Girona","Selva",2024,239,860,"5.000-10.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2007,26,709,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2008,51,582,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2009,58,547,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2010,60,512,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2011,96,518,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2012,120,517,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2013,116,501,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2014,119,470,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2015,177,472,"10.000-50.000",27227,20.8
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2016,183,520,"10.000-50.000",28722,21.73
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2017,147,517,"10.000-50.000",29484,21.04
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2018,210,541,"10.000-50.000",30249,21.46
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2019,592,572,"10.000-50.000",31896,21.52
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2020,508,599,"10.000-50.000",32810,21.91
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2021,540,653,"10.000-50.000",33104,23.67
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2022,474,712,"10.000-50.000",35667,23.95
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2023,500,752,"10.000-50.000",NA,NA
"17034","Calonge i Sant Antoni",12203,"Girona","Baix Empordà",2024,506,753,"10.000-50.000",NA,NA
"17035","Camós",713,"Girona","Pla de l'Estany",2021,6,568,"< 1.000",48308,14.11
"17036","Campdevànol",3250,"Girona","Ripollès",2007,21,346,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2008,16,352,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2009,26,393,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2010,12,364,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2011,22,353,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2012,28,372,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2013,25,369,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2014,28,389,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2015,35,334,"1.000-5.000",31902,12.56
"17036","Campdevànol",3250,"Girona","Ripollès",2016,27,312,"1.000-5.000",32487,11.52
"17036","Campdevànol",3250,"Girona","Ripollès",2017,19,360,"1.000-5.000",33283,12.98
"17036","Campdevànol",3250,"Girona","Ripollès",2018,23,421,"1.000-5.000",34151,14.79
"17036","Campdevànol",3250,"Girona","Ripollès",2019,78,368,"1.000-5.000",35539,12.43
"17036","Campdevànol",3250,"Girona","Ripollès",2020,97,399,"1.000-5.000",35488,13.49
"17036","Campdevànol",3250,"Girona","Ripollès",2021,119,397,"1.000-5.000",36559,13.03
"17036","Campdevànol",3250,"Girona","Ripollès",2022,88,444,"1.000-5.000",37794,14.1
"17036","Campdevànol",3250,"Girona","Ripollès",2023,97,486,"1.000-5.000",NA,NA
"17036","Campdevànol",3250,"Girona","Ripollès",2024,114,474,"1.000-5.000",NA,NA
"17038","Campllong",544,"Girona","Gironès",2011,7,741,"< 1.000",NA,NA
"17038","Campllong",544,"Girona","Gironès",2014,6,541,"< 1.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2007,11,334,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2008,9,419,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2009,9,496,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2010,15,378,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2011,15,417,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2012,19,378,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2013,24,415,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2014,14,329,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2015,12,422,"1.000-5.000",30172,16.78
"17039","Camprodon",2521,"Girona","Ripollès",2016,22,387,"1.000-5.000",31602,14.7
"17039","Camprodon",2521,"Girona","Ripollès",2017,28,403,"1.000-5.000",34584,13.98
"17039","Camprodon",2521,"Girona","Ripollès",2018,23,469,"1.000-5.000",33867,16.62
"17039","Camprodon",2521,"Girona","Ripollès",2019,87,449,"1.000-5.000",34364,15.68
"17039","Camprodon",2521,"Girona","Ripollès",2020,63,483,"1.000-5.000",35493,16.33
"17039","Camprodon",2521,"Girona","Ripollès",2021,57,516,"1.000-5.000",37473,16.52
"17039","Camprodon",2521,"Girona","Ripollès",2022,58,416,"1.000-5.000",36897,13.53
"17039","Camprodon",2521,"Girona","Ripollès",2023,90,611,"1.000-5.000",NA,NA
"17039","Camprodon",2521,"Girona","Ripollès",2024,102,572,"1.000-5.000",NA,NA
"17040","Canet d'Adri",744,"Girona","Gironès",2018,8,834,"< 1.000",46828,21.37
"17040","Canet d'Adri",744,"Girona","Gironès",2019,18,1040,"< 1.000",50331,24.8
"17040","Canet d'Adri",744,"Girona","Gironès",2020,17,759,"< 1.000",52933,17.21
"17040","Canet d'Adri",744,"Girona","Gironès",2021,15,1184,"< 1.000",47272,30.06
"17040","Canet d'Adri",744,"Girona","Gironès",2022,12,750,"< 1.000",52545,17.13
"17040","Canet d'Adri",744,"Girona","Gironès",2023,16,713,"< 1.000",NA,NA
"17041","Cantallops",346,"Girona","Alt Empordà",2014,8,438,"< 1.000",NA,NA
"17041","Cantallops",346,"Girona","Alt Empordà",2019,6,468,"< 1.000",32123,17.48
"17041","Cantallops",346,"Girona","Alt Empordà",2022,6,596,"< 1.000",35922,19.91
"17041","Cantallops",346,"Girona","Alt Empordà",2024,6,524,"< 1.000",NA,NA
"17042","Capmany",691,"Girona","Alt Empordà",2008,6,434,"< 1.000",NA,NA
"17042","Capmany",691,"Girona","Alt Empordà",2009,12,482,"< 1.000",NA,NA
"17042","Capmany",691,"Girona","Alt Empordà",2010,6,467,"< 1.000",NA,NA
"17042","Capmany",691,"Girona","Alt Empordà",2012,7,429,"< 1.000",NA,NA
"17042","Capmany",691,"Girona","Alt Empordà",2013,9,577,"< 1.000",NA,NA
"17042","Capmany",691,"Girona","Alt Empordà",2014,11,405,"< 1.000",NA,NA
"17042","Capmany",691,"Girona","Alt Empordà",2015,15,418,"< 1.000",28539,17.58
"17042","Capmany",691,"Girona","Alt Empordà",2016,9,544,"< 1.000",30748,21.23
"17042","Capmany",691,"Girona","Alt Empordà",2017,9,414,"< 1.000",39360,12.62
"17042","Capmany",691,"Girona","Alt Empordà",2018,13,431,"< 1.000",31579,16.38
"17042","Capmany",691,"Girona","Alt Empordà",2019,7,486,"< 1.000",31119,18.74
"17042","Capmany",691,"Girona","Alt Empordà",2020,17,422,"< 1.000",34035,14.88
"17042","Capmany",691,"Girona","Alt Empordà",2021,7,536,"< 1.000",36296,17.72
"17042","Capmany",691,"Girona","Alt Empordà",2022,6,495,"< 1.000",38651,15.37
"17042","Capmany",691,"Girona","Alt Empordà",2023,21,594,"< 1.000",NA,NA
"17042","Capmany",691,"Girona","Alt Empordà",2024,19,629,"< 1.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2007,51,500,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2008,92,584,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2009,58,556,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2010,100,497,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2011,96,496,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2012,156,486,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2013,147,463,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2014,145,427,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2015,149,442,"10.000-50.000",31631,16.77
"17044","Cassà de la Selva",10941,"Girona","Gironès",2016,141,461,"10.000-50.000",32862,16.83
"17044","Cassà de la Selva",10941,"Girona","Gironès",2017,135,472,"10.000-50.000",33768,16.77
"17044","Cassà de la Selva",10941,"Girona","Gironès",2018,142,511,"10.000-50.000",35346,17.35
"17044","Cassà de la Selva",10941,"Girona","Gironès",2019,556,548,"10.000-50.000",37008,17.77
"17044","Cassà de la Selva",10941,"Girona","Gironès",2020,444,609,"10.000-50.000",37535,19.47
"17044","Cassà de la Selva",10941,"Girona","Gironès",2021,621,562,"10.000-50.000",39279,17.17
"17044","Cassà de la Selva",10941,"Girona","Gironès",2022,558,578,"10.000-50.000",41059,16.89
"17044","Cassà de la Selva",10941,"Girona","Gironès",2023,509,614,"10.000-50.000",NA,NA
"17044","Cassà de la Selva",10941,"Girona","Gironès",2024,565,671,"10.000-50.000",NA,NA
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2008,10,313,"< 1.000",NA,NA
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2011,10,301,"< 1.000",NA,NA
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2012,12,254,"< 1.000",NA,NA
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2013,27,258,"< 1.000",NA,NA
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2014,15,289,"< 1.000",NA,NA
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2015,12,286,"< 1.000",28403,12.08
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2016,10,231,"< 1.000",29150,9.51
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2017,9,319,"< 1.000",29451,13
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2018,8,428,"< 1.000",31272,16.42
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2019,9,393,"< 1.000",31747,14.85
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2020,28,386,"< 1.000",32558,14.23
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2021,40,334,"< 1.000",32834,12.21
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2022,8,493,"< 1.000",34524,17.14
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2023,66,476,"< 1.000",NA,NA
"17046","Castellfollit de la Roca",947,"Girona","Garrotxa",2024,52,452,"< 1.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2007,178,414,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2008,196,489,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2009,164,480,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2010,183,453,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2011,158,462,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2012,159,473,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2013,160,443,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2014,125,456,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2015,173,480,"10.000-50.000",22689,25.39
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2016,190,438,"10.000-50.000",23849,22.04
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2017,179,501,"10.000-50.000",24638,24.4
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2018,214,514,"10.000-50.000",25465,24.22
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2019,693,503,"10.000-50.000",26894,22.44
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2020,545,508,"10.000-50.000",26365,23.12
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2021,628,532,"10.000-50.000",28047,22.76
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2022,639,535,"10.000-50.000",30222,21.24
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2023,476,579,"10.000-50.000",NA,NA
"17047","Castelló d'Empúries",12132,"Girona","Alt Empordà",2024,491,585,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2007,47,493,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2008,49,563,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2009,52,512,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2010,77,571,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2011,78,502,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2012,109,511,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2013,116,504,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2014,108,484,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2015,112,520,"10.000-50.000",25609,24.37
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2016,126,520,"10.000-50.000",26555,23.5
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2017,140,562,"10.000-50.000",27648,24.39
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2018,160,594,"10.000-50.000",29090,24.5
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2019,582,652,"10.000-50.000",30207,25.9
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2020,472,628,"10.000-50.000",30260,24.9
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2021,626,696,"10.000-50.000",31683,26.36
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2022,550,711,"10.000-50.000",31981,26.68
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2023,593,725,"10.000-50.000",NA,NA
"17048","Castell d'Aro, Platja d'Aro i s'Agaró",12773,"Girona","Baix Empordà",2024,528,795,"10.000-50.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2007,22,490,"5.000-10.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2008,29,656,"5.000-10.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2009,49,597,"5.000-10.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2010,52,541,"5.000-10.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2011,85,525,"5.000-10.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2012,98,518,"5.000-10.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2013,83,487,"5.000-10.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2014,96,478,"5.000-10.000",NA,NA
"17049","Celrà",5553,"Girona","Gironès",2015,82,486,"5.000-10.000",36564,15.95
"17049","Celrà",5553,"Girona","Gironès",2016,89,497,"5.000-10.000",37034,16.1
"17049","Celrà",5553,"Girona","Gironès",2017,114,523,"5.000-10.000",38505,16.3
"17049","Celrà",5553,"Girona","Gironès",2018,94,558,"5.000-10.000",39122,17.12
"17049","Celrà",5553,"Girona","Gironès",2019,267,575,"5.000-10.000",41835,16.49
"17049","Celrà",5553,"Girona","Gironès",2020,198,603,"5.000-10.000",41919,17.26
"17049","Celrà",5553,"Girona","Gironès",2021,216,581,"5.000-10.000",42304,16.48
"17049","Celrà",5553,"Girona","Gironès",2022,231,602,"5.000-10.000",44662,16.17
"17049","Celrà",5553,"Girona","Gironès",2023,247,681,"5.000-10.000",NA,NA
