ANY,PROVINCIA,COMARCA,CDMUN,MUNICIPI,SECTOR,CONSUM [kWh PCS],OBSERVACIONS
2022,GIRONA,GIRONES,17067,FLAÇA,DOMÈSTIC,2151026,
2022,GIRONA,GIRONES,17067,FLAÇA,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,PLA DE L'ESTANY,17071,FONTCOBERTA,DOMÈSTIC,919764,
2022,GIRONA,GIRONES,17073,FORNELLS DE LA SELVA,DOMÈSTIC,5926530,
2022,GIRONA,GIRONES,17073,FORNELLS DE LA SELVA,SERVEIS,1983844,
2022,GIRONA,GIRONES,17079,GIRONA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,GIRONES,17079,GIRONA,DOMÈSTIC,202598080,
2022,GIRONA,GIRONES,17079,GIRONA,SERVEIS,73616762,
2022,GIRONA,BAIX EMPORDA,17081,GUALTA,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,BAIX EMPORDA,17081,GUALTA,DOMÈSTIC,577783,
2022,GIRONA,SELVA,17083,HOSTALRIC,SERVEIS,394643,
2022,GIRONA,SELVA,17083,HOSTALRIC,INDUSTRIAL,30808788,
2022,GIRONA,SELVA,17083,HOSTALRIC,DOMÈSTIC,7798169,
2022,GIRONA,ALT EMPORDA,17086,"JONQUERA, LA",SERVEIS,3480749,
2022,GIRONA,ALT EMPORDA,17086,"JONQUERA, LA",DOMÈSTIC,3360228,
2022,GIRONA,GIRONES,17087,JUIA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,GIRONES,17089,LLAGOSTERA,SERVEIS,854504,
2022,GIRONA,GIRONES,17089,LLAGOSTERA,DOMÈSTIC,12965936,
2022,GIRONA,SELVA,17095,LLORET DE MAR,DOMÈSTIC,46952150,
2022,GIRONA,SELVA,17095,LLORET DE MAR,SERVEIS,45502340,
2022,GIRONA,SELVA,17101,MASSANES,INDUSTRIAL,33503960,
2022,GIRONA,SELVA,17101,MASSANES,DOMÈSTIC,46848,
2022,GIRONA,SELVA,17103,MAÇANET DE LA SELVA,DOMÈSTIC,9034271,
2022,GIRONA,SELVA,17103,MAÇANET DE LA SELVA,SERVEIS,2735047,Inclou el consum del sector transport.
2022,GIRONA,SELVA,17103,MAÇANET DE LA SELVA,INDUSTRIAL,21193779,
2022,GIRONA,BAIX EMPORDA,17110,MONT-RAS,DOMÈSTIC,2009912,
2022,GIRONA,BAIX EMPORDA,17110,MONT-RAS,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,ALT EMPORDA,17111,NAVATA,DOMÈSTIC,752329,
2022,GIRONA,ALT EMPORDA,17111,NAVATA,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,GARROTXA,17114,OLOT,SERVEIS,26946770,
2022,GIRONA,GARROTXA,17114,OLOT,DOMÈSTIC,70194060,
2022,GIRONA,GARROTXA,17114,OLOT,INDUSTRIAL,42608666,
2022,GIRONA,BAIX EMPORDA,17117,PALAFRUGELL,SERVEIS,5603080,
2022,GIRONA,BAIX EMPORDA,17117,PALAFRUGELL,DOMÈSTIC,34612776,
2022,GIRONA,BAIX EMPORDA,17118,PALAMOS,DOMÈSTIC,27796670,
2022,GIRONA,BAIX EMPORDA,17118,PALAMOS,SERVEIS,8555656,
2022,GIRONA,BAIX EMPORDA,17118,PALAMOS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,PLA DE L'ESTANY,17123,PALOL DE REVARDIT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,BAIX EMPORDA,17126,PARLAVA,DOMÈSTIC,252767,
2022,GIRONA,BAIX EMPORDA,17130,"PERA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,PLA DE L'ESTANY,17137,PORQUERES,INDUSTRIAL,3037994,
2022,GIRONA,PLA DE L'ESTANY,17137,PORQUERES,DOMÈSTIC,7381730,
2022,GIRONA,PLA DE L'ESTANY,17137,PORQUERES,SERVEIS,1113004,
2022,GIRONA,GARROTXA,17139,"PRESES, LES",DOMÈSTIC,2737349,
2022,GIRONA,GARROTXA,17139,"PRESES, LES",INDUSTRIAL,5808884,
2022,GIRONA,GARROTXA,17139,"PRESES, LES",SERVEIS,1011189,
2022,GIRONA,CERDANYA,17141,PUIGCERDA,SERVEIS,8860316,
2022,GIRONA,CERDANYA,17141,PUIGCERDA,DOMÈSTIC,23761350,
2022,GIRONA,GIRONES,17142,QUART,DOMÈSTIC,7543387,
2022,GIRONA,GIRONES,17142,QUART,SERVEIS,2510830,
2022,GIRONA,SELVA,17146,RIELLS I VIABREA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,SELVA,17146,RIELLS I VIABREA,DOMÈSTIC,1323337,
2022,GIRONA,RIPOLLES,17147,RIPOLL,DOMÈSTIC,24084178,
2022,GIRONA,RIPOLLES,17147,RIPOLL,INDUSTRIAL,37848760,
2022,GIRONA,RIPOLLES,17147,RIPOLL,SERVEIS,7346275,
2022,GIRONA,SELVA,17148,RIUDARENES,INDUSTRIAL,6337057,
2022,GIRONA,SELVA,17148,RIUDARENES,SERVEIS,755943,
2022,GIRONA,SELVA,17148,RIUDARENES,DOMÈSTIC,2873954,
2022,GIRONA,SELVA,17150,RIUDELLOTS DE LA SELVA,DOMÈSTIC,3228210,
2022,GIRONA,SELVA,17150,RIUDELLOTS DE LA SELVA,INDUSTRIAL,124174177,
2022,GIRONA,SELVA,17150,RIUDELLOTS DE LA SELVA,SERVEIS,13929579,
2022,GIRONA,ALT EMPORDA,17152,ROSES,DOMÈSTIC,14154519,
2022,GIRONA,ALT EMPORDA,17152,ROSES,SERVEIS,3458840,
2022,GIRONA,GIRONES,17155,SALT,SERVEIS,24208013,
2022,GIRONA,GIRONES,17155,SALT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,GIRONES,17155,SALT,DOMÈSTIC,40620132,
2022,GIRONA,SELVA,17159,SANT FELIU DE BUIXALLEU,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,SELVA,17159,SANT FELIU DE BUIXALLEU,INDUSTRIAL,13572998,
2022,GIRONA,BAIX EMPORDA,17160,SANT FELIU DE GUIXOLS,SERVEIS,10345199,
2022,GIRONA,BAIX EMPORDA,17160,SANT FELIU DE GUIXOLS,DOMÈSTIC,43929073,
2022,GIRONA,GIRONES,17163,SANT GREGORI,DOMÈSTIC,7072588,
2022,GIRONA,GIRONES,17163,SANT GREGORI,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,GIRONES,17163,SANT GREGORI,SERVEIS,1118495,
2022,GIRONA,GARROTXA,17165,SANT JAUME DE LLIERCA,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,GARROTXA,17165,SANT JAUME DE LLIERCA,INDUSTRIAL,3310718,
2022,GIRONA,GARROTXA,17165,SANT JAUME DE LLIERCA,DOMÈSTIC,1332136,
2022,GIRONA,RIPOLLES,17167,SANT JOAN DE LES ABADESSES,SERVEIS,1816149,
2022,GIRONA,RIPOLLES,17167,SANT JOAN DE LES ABADESSES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,RIPOLLES,17167,SANT JOAN DE LES ABADESSES,DOMÈSTIC,8620906,
2022,GIRONA,GIRONES,17168,SANT JOAN DE MOLLET,DOMÈSTIC,825206,
2022,GIRONA,GIRONES,17169,SANT JULIA DE RAMIS,DOMÈSTIC,5502590,
2022,GIRONA,GIRONES,17169,SANT JULIA DE RAMIS,SERVEIS,160898,
2022,GIRONA,RIPOLLES,17177,SANT PAU DE SEGURIES,DOMÈSTIC,1269108,
2022,GIRONA,RIPOLLES,17177,SANT PAU DE SEGURIES,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,SELVA,17180,SANTA COLOMA DE FARNERS,DOMÈSTIC,19064269,
2022,GIRONA,SELVA,17180,SANTA COLOMA DE FARNERS,SERVEIS,2647054,
2022,GIRONA,SELVA,17180,SANTA COLOMA DE FARNERS,INDUSTRIAL,1154760,
2022,GIRONA,BAIX EMPORDA,17181,SANTA CRISTINA D'ARO,SERVEIS,766460,
2022,GIRONA,BAIX EMPORDA,17181,SANTA CRISTINA D'ARO,DOMÈSTIC,8914832,
2022,GIRONA,ALT EMPORDA,17182,SANTA LLOGAIA D'ALGUEMA,DOMÈSTIC,150185,
2022,GIRONA,GARROTXA,17185,SANT JOAN LES FONTS,DOMÈSTIC,6141856,
2022,GIRONA,GARROTXA,17185,SANT JOAN LES FONTS,INDUSTRIAL,616179938,
2022,GIRONA,GARROTXA,17185,SANT JOAN LES FONTS,SERVEIS,1564391,
2022,GIRONA,GIRONES,17186,SARRIA DE TER,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,GIRONES,17186,SARRIA DE TER,DOMÈSTIC,10280731,
2022,GIRONA,GIRONES,17186,SARRIA DE TER,SERVEIS,1422153,Inclou el consum del sector transport.
2022,GIRONA,PLA DE L'ESTANY,17190,SERINYA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,PLA DE L'ESTANY,17190,SERINYA,DOMÈSTIC,1578474,
2022,GIRONA,BAIX EMPORDA,17191,SERRA DE DARO,DOMÈSTIC,404970,
2022,GIRONA,SELVA,17193,SILS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,SELVA,17193,SILS,SERVEIS,5872583,
2022,GIRONA,SELVA,17193,SILS,DOMÈSTIC,7195797,
2022,GIRONA,BAIX EMPORDA,17199,TORROELLA DE MONTGRI,DOMÈSTIC,12503551,
2022,GIRONA,BAIX EMPORDA,17199,TORROELLA DE MONTGRI,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,BAIX EMPORDA,17199,TORROELLA DE MONTGRI,SERVEIS,3855391,
2022,GIRONA,SELVA,17202,TOSSA DE MAR,SERVEIS,6003721,
2022,GIRONA,SELVA,17202,TOSSA DE MAR,DOMÈSTIC,5755230,
2022,GIRONA,BAIX EMPORDA,17204,ULLA,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,BAIX EMPORDA,17204,ULLA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,BAIX EMPORDA,17204,ULLA,DOMÈSTIC,1375850,
2022,GIRONA,GARROTXA,17207,"VALL D'EN BAS, LA",SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,GARROTXA,17207,"VALL D'EN BAS, LA",DOMÈSTIC,917209,
2022,GIRONA,GARROTXA,17208,"VALL DE BIANYA, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,GARROTXA,17208,"VALL DE BIANYA, LA",SERVEIS,440620,
2022,GIRONA,GARROTXA,17208,"VALL DE BIANYA, LA",DOMÈSTIC,1412227,
2022,GIRONA,BAIX EMPORDA,17209,VALL-LLOBREGA,SERVEIS,,Dades subjectes a secret estadístic.
2022,GIRONA,BAIX EMPORDA,17209,VALL-LLOBREGA,DOMÈSTIC,1337775,
2022,GIRONA,SELVA,17213,VIDRERES,SERVEIS,1180432,
2022,GIRONA,SELVA,17213,VIDRERES,DOMÈSTIC,9511858,
2022,GIRONA,SELVA,17213,VIDRERES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,GIRONA,GIRONES,17215,VILABLAREIX,DOMÈSTIC,6879888,
2022,GIRONA,GIRONES,17215,VILABLAREIX,SERVEIS,763562,
2022,GIRONA,ALT EMPORDA,17221,VILAFANT,SERVEIS,4955749,
2022,GIRONA,ALT EMPORDA,17221,VILAFANT,DOMÈSTIC,6877928,
2022,GIRONA,BAIX EMPORDA,17902,FORALLAC,SERVEIS,430686,
2022,GIRONA,BAIX EMPORDA,17902,FORALLAC,DOMÈSTIC,2170163,
2022,LLEIDA,URGELL,25003,AGRAMUNT,SERVEIS,447905,
2022,LLEIDA,URGELL,25003,AGRAMUNT,INDUSTRIAL,1402242,
2022,LLEIDA,URGELL,25003,AGRAMUNT,DOMÈSTIC,5968919,
2022,LLEIDA,SEGRIA,25004,"ALAMUS, ELS",DOMÈSTIC,946234,
2022,LLEIDA,SEGRIA,25007,ALBATARREC,DOMÈSTIC,3366955,
2022,LLEIDA,SEGRIA,25007,ALBATARREC,SERVEIS,216129,
2022,LLEIDA,SEGRIA,25011,ALCARRAS,DOMÈSTIC,19422872,
2022,LLEIDA,SEGRIA,25011,ALCARRAS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25011,ALCARRAS,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25012,ALCOLETGE,INDUSTRIAL,10113746,
2022,LLEIDA,SEGRIA,25012,ALCOLETGE,DOMÈSTIC,6746166,
2022,LLEIDA,SEGRIA,25012,ALCOLETGE,SERVEIS,983063,
2022,LLEIDA,SEGRIA,25013,ALFARRAS,DOMÈSTIC,5318868,
2022,LLEIDA,SEGRIA,25013,ALFARRAS,SERVEIS,1614608,
2022,LLEIDA,SEGRIA,25016,ALGUAIRE,DOMÈSTIC,5163509,
2022,LLEIDA,SEGRIA,25016,ALGUAIRE,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25016,ALGUAIRE,SERVEIS,615734,
2022,LLEIDA,SEGRIA,25019,ALMACELLES,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25019,ALMACELLES,SERVEIS,2101827,
2022,LLEIDA,SEGRIA,25019,ALMACELLES,DOMÈSTIC,12733289,
2022,LLEIDA,SEGRIA,25021,ALMENAR,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25021,ALMENAR,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25021,ALMENAR,DOMÈSTIC,6368538,
2022,LLEIDA,SEGRIA,25023,ALPICAT,SERVEIS,2347747,
2022,LLEIDA,SEGRIA,25023,ALPICAT,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25023,ALPICAT,DOMÈSTIC,14149360,
2022,LLEIDA,VAL D'ARAN,25025,NAUT ARAN,DOMÈSTIC,4334978,
2022,LLEIDA,VAL D'ARAN,25025,NAUT ARAN,SERVEIS,4166702,
2022,LLEIDA,URGELL,25027,ANGLESOLA,DOMÈSTIC,1951712,
2022,LLEIDA,URGELL,25027,ANGLESOLA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,GARRIGUES,25029,ARBECA,DOMÈSTIC,164863,
2022,LLEIDA,GARRIGUES,25029,ARBECA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,NOGUERA,25034,ARTESA DE SEGRE,DOMÈSTIC,4632187,
2022,LLEIDA,NOGUERA,25034,ARTESA DE SEGRE,SERVEIS,288564,
2022,LLEIDA,SEGRIA,25038,AITONA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25038,AITONA,DOMÈSTIC,933601,
2022,LLEIDA,NOGUERA,25040,BALAGUER,DOMÈSTIC,28241831,
2022,LLEIDA,NOGUERA,25040,BALAGUER,SERVEIS,9377171,
2022,LLEIDA,NOGUERA,25040,BALAGUER,INDUSTRIAL,19910884,
2022,LLEIDA,NOGUERA,25047,BELLCAIRE D'URGELL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,NOGUERA,25047,BELLCAIRE D'URGELL,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,NOGUERA,25047,BELLCAIRE D'URGELL,DOMÈSTIC,2610452,
2022,LLEIDA,PLA D'URGELL,25048,BELL-LLOC D'URGELL,SERVEIS,875994,
2022,LLEIDA,PLA D'URGELL,25048,BELL-LLOC D'URGELL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25048,BELL-LLOC D'URGELL,DOMÈSTIC,4234957,
2022,LLEIDA,URGELL,25050,BELLPUIG,INDUSTRIAL,43273353,
2022,LLEIDA,URGELL,25050,BELLPUIG,SERVEIS,2203273,
2022,LLEIDA,URGELL,25050,BELLPUIG,DOMÈSTIC,10243248,
2022,LLEIDA,PLA D'URGELL,25052,BELLVIS,DOMÈSTIC,1107238,
2022,LLEIDA,SEGRIA,25053,BENAVENT DE SEGRIA,DOMÈSTIC,2274710,
2022,LLEIDA,SEGRIA,25053,BENAVENT DE SEGRIA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,GARRIGUES,25058,"BORGES BLANQUES, LES",SERVEIS,1462508,
2022,LLEIDA,GARRIGUES,25058,"BORGES BLANQUES, LES",INDUSTRIAL,,Dades subjectes a secret estadístic. Inclou el consum del sector energètic.
2022,LLEIDA,GARRIGUES,25058,"BORGES BLANQUES, LES",DOMÈSTIC,9652063,
2022,LLEIDA,VAL D'ARAN,25059,BOSSOST,DOMÈSTIC,1815927,
2022,LLEIDA,VAL D'ARAN,25059,BOSSOST,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25068,CASTELLNOU DE SEANA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25068,CASTELLNOU DE SEANA,DOMÈSTIC,518391,
2022,LLEIDA,SEGARRA,25072,CERVERA,DOMÈSTIC,17926691,
2022,LLEIDA,SEGARRA,25072,CERVERA,INDUSTRIAL,26268709,
2022,LLEIDA,SEGARRA,25072,CERVERA,SERVEIS,5643913,
2022,LLEIDA,SEGRIA,25078,CORBINS,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25078,CORBINS,DOMÈSTIC,1302927,
2022,LLEIDA,GARRIGUES,25081,"ESPLUGA CALBA, L'",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,GARRIGUES,25081,"ESPLUGA CALBA, L'",DOMÈSTIC,225167,
2022,LLEIDA,PLA D'URGELL,25093,FONDARELLA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25093,FONDARELLA,DOMÈSTIC,1278358,
2022,LLEIDA,PLA D'URGELL,25093,FONDARELLA,SERVEIS,263422,
2022,LLEIDA,PLA D'URGELL,25099,GOLMES,DOMÈSTIC,3397103,
2022,LLEIDA,PLA D'URGELL,25099,GOLMES,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGARRA,25110,GUISSONA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGARRA,25110,GUISSONA,DOMÈSTIC,11105700,
2022,LLEIDA,SEGARRA,25110,GUISSONA,SERVEIS,5696229,
2022,LLEIDA,PLA D'URGELL,25113,IVARS D'URGELL,DOMÈSTIC,1786586,
2022,LLEIDA,PLA D'URGELL,25113,IVARS D'URGELL,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25113,IVARS D'URGELL,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,GARRIGUES,25119,JUNEDA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,GARRIGUES,25119,JUNEDA,DOMÈSTIC,4966071,
2022,LLEIDA,SEGRIA,25120,LLEIDA,SERVEIS,131891711,
2022,LLEIDA,SEGRIA,25120,LLEIDA,INDUSTRIAL,119610806,
2022,LLEIDA,SEGRIA,25120,LLEIDA,DOMÈSTIC,266094243,
2022,LLEIDA,PLA D'URGELL,25122,LINYOLA,DOMÈSTIC,3588847,
2022,LLEIDA,PLA D'URGELL,25122,LINYOLA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25122,LINYOLA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25135,MIRALCAMP,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25135,MIRALCAMP,DOMÈSTIC,2253347,
2022,LLEIDA,PLA D'URGELL,25135,MIRALCAMP,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25137,MOLLERUSSA,INDUSTRIAL,681924916,
2022,LLEIDA,PLA D'URGELL,25137,MOLLERUSSA,SERVEIS,6742415,
2022,LLEIDA,PLA D'URGELL,25137,MOLLERUSSA,DOMÈSTIC,28427217,
2022,LLEIDA,SOLSONES,25151,OLIUS,DOMÈSTIC,692579,
2022,LLEIDA,SOLSONES,25151,OLIUS,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,ALT URGELL,25155,ORGANYA,DOMÈSTIC,929967,
2022,LLEIDA,ALT URGELL,25155,ORGANYA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25158,"PALAU D'ANGLESOLA, EL",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25158,"PALAU D'ANGLESOLA, EL",DOMÈSTIC,3330177,
2022,LLEIDA,PLA D'URGELL,25158,"PALAU D'ANGLESOLA, EL",SERVEIS,607606,
2022,LLEIDA,NOGUERA,25172,PONTS,DOMÈSTIC,5691452,
2022,LLEIDA,NOGUERA,25172,PONTS,SERVEIS,1525271,
2022,LLEIDA,PALLARS SOBIRA,25183,RIALP,DOMÈSTIC,851131,
2022,LLEIDA,PALLARS SOBIRA,25183,RIALP,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25189,ROSSELLO,DOMÈSTIC,6395851,
2022,LLEIDA,SEGRIA,25189,ROSSELLO,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25189,ROSSELLO,SERVEIS,401327,
2022,LLEIDA,SEGARRA,25192,SANT GUIM DE FREIXENET,SERVEIS,87326,
2022,LLEIDA,SEGARRA,25192,SANT GUIM DE FREIXENET,DOMÈSTIC,2049292,
2022,LLEIDA,ALT URGELL,25203,"SEU D'URGELL, LA",SERVEIS,2790056,
2022,LLEIDA,ALT URGELL,25203,"SEU D'URGELL, LA",DOMÈSTIC,11310166,
2022,LLEIDA,ALT URGELL,25203,"SEU D'URGELL, LA",INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25204,SEROS,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25204,SEROS,DOMÈSTIC,1285689,
2022,LLEIDA,SOLSONES,25207,SOLSONA,SERVEIS,1812345,
2022,LLEIDA,SOLSONES,25207,SOLSONA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SOLSONES,25207,SOLSONA,DOMÈSTIC,16067292,
2022,LLEIDA,URGELL,25217,TARREGA,SERVEIS,9236858,
2022,LLEIDA,URGELL,25217,TARREGA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,URGELL,25217,TARREGA,DOMÈSTIC,36744792,
2022,LLEIDA,GARRIGUES,25218,TARRES,DOMÈSTIC,161688,
2022,LLEIDA,GARRIGUES,25218,TARRES,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,NOGUERA,25220,TERMENS,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25228,TORREFARRERA,DOMÈSTIC,11563371,
2022,LLEIDA,SEGRIA,25228,TORREFARRERA,SERVEIS,2932673,
2022,LLEIDA,PLA D'URGELL,25230,TORREGROSSA,DOMÈSTIC,3035982,
2022,LLEIDA,PLA D'URGELL,25230,TORREGROSSA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,LLEIDA,PLA D'URGELL,25230,TORREGROSSA,SERVEIS,560836,
2022,LLEIDA,NOGUERA,25231,TORRELAMEU,DOMÈSTIC,461390,
2022,LLEIDA,NOGUERA,25231,TORRELAMEU,SERVEIS,293256,
2022,LLEIDA,SEGRIA,25233,TORRE-SERONA,DOMÈSTIC,351756,
2022,LLEIDA,NOGUERA,25240,VALLFOGONA DE BALAGUER,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,NOGUERA,25240,VALLFOGONA DE BALAGUER,INDUSTRIAL,6496861,
2022,LLEIDA,NOGUERA,25240,VALLFOGONA DE BALAGUER,DOMÈSTIC,3360420,
2022,LLEIDA,URGELL,25244,VILAGRASSA,DOMÈSTIC,514602,
2022,LLEIDA,URGELL,25244,VILAGRASSA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25251,VILANOVA DE SEGRIA,DOMÈSTIC,1196959,
2022,LLEIDA,SEGRIA,25254,VILANOVA DE LA BARCA,SERVEIS,,Dades subjectes a secret estadístic.
2022,LLEIDA,SEGRIA,25254,VILANOVA DE LA BARCA,DOMÈSTIC,779026,
2022,LLEIDA,SEGARRA,25905,RIBERA D'ONDARA,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,MONTSIA,43004,ALCANAR,DOMÈSTIC,4108790,
2022,TARRAGONA,MONTSIA,43004,ALCANAR,SERVEIS,1315794,
2022,TARRAGONA,ALT CAMP,43005,ALCOVER,DOMÈSTIC,3529630,
2022,TARRAGONA,ALT CAMP,43005,ALCOVER,INDUSTRIAL,145451637,
2022,TARRAGONA,ALT CAMP,43005,ALCOVER,SERVEIS,1080889,
2022,TARRAGONA,BAIX CAMP,43011,ALMOSTER,DOMÈSTIC,248891,
2022,TARRAGONA,TARRAGONES,43012,ALTAFULLA,SERVEIS,1362668,
2022,TARRAGONA,TARRAGONES,43012,ALTAFULLA,DOMÈSTIC,7747407,
2022,TARRAGONA,BAIX EBRE,43013,"AMETLLA DE MAR, L'",SERVEIS,1483733,
2022,TARRAGONA,BAIX EBRE,43013,"AMETLLA DE MAR, L'",DOMÈSTIC,2004058,
2022,TARRAGONA,MONTSIA,43014,AMPOSTA,DOMÈSTIC,9350880,
2022,TARRAGONA,MONTSIA,43014,AMPOSTA,SERVEIS,5724479,
2022,TARRAGONA,MONTSIA,43014,AMPOSTA,INDUSTRIAL,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX PENEDES,43016,"ARBOÇ, L'",SERVEIS,2272122,
2022,TARRAGONA,BAIX PENEDES,43016,"ARBOÇ, L'",DOMÈSTIC,6673117,
2022,TARRAGONA,BAIX PENEDES,43016,"ARBOÇ, L'",INDUSTRIAL,56300238,
2022,TARRAGONA,BAIX PENEDES,43020,BANYERES DEL PENEDES,DOMÈSTIC,1560704,
2022,TARRAGONA,BAIX PENEDES,43020,BANYERES DEL PENEDES,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX PENEDES,43024,BELLVEI,INDUSTRIAL,11238812,
2022,TARRAGONA,BAIX PENEDES,43024,BELLVEI,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX PENEDES,43024,BELLVEI,DOMÈSTIC,2252125,
2022,TARRAGONA,RIBERA D'EBRE,43026,BENISSANET,DOMÈSTIC,1394358,
2022,TARRAGONA,RIBERA D'EBRE,43026,BENISSANET,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX PENEDES,43030,BONASTRE,DOMÈSTIC,673056,
2022,TARRAGONA,BAIX PENEDES,43030,BONASTRE,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX PENEDES,43037,CALAFELL,SERVEIS,4663005,
2022,TARRAGONA,BAIX PENEDES,43037,CALAFELL,DOMÈSTIC,27347072,
2022,TARRAGONA,BAIX CAMP,43038,CAMBRILS,DOMÈSTIC,38661246,
2022,TARRAGONA,BAIX CAMP,43038,CAMBRILS,SERVEIS,17182266,
2022,TARRAGONA,BAIX CAMP,43042,CASTELLVELL DEL CAMP,SERVEIS,,Dades subjectes a secret estadístic.
2022,TARRAGONA,BAIX CAMP,43042,CASTELLVELL DEL CAMP,DOMÈSTIC,2353200,
